Campaign_ID,Campaign_Name,Channel,Region,Start_Date,End_Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Age_Group
CMP23609,Summer Sale,Youtube,West,05-02-2024,29-05-2024,115848,3696,409,19183.55,60416.74,Desktop,45-54
CMP19984,Black Friday,Email,South,26-10-2024,22-11-2024,262039,9816,382,23360.62,60419.56,Mobile,55+
CMP07801,Summer Sale,Facebook,East,10-01-2024,17-10-2024,20238,272,15,14974.96,60419.61,Mobile,35-44
CMP03492,Back To School,Linkedin,West,11-07-2024,14-12-2024,5671,79,11,21598.20,60422.74,Desktop,45-54
CMP22027,Back To School,Instagram,North,09-08-2024,23-08-2024,176878,8228,1114,24350.30,60424.14,mobile ,35-44
CMP17932,Summer Sale,Google Ads,North,25-11-2024,12-12-2024,141673,5896,539,13070.14,60424.41,Mobile,55+
CMP13099,Diwali Blast,Google Ads,North,29-05-2024,07-07-2024,101779,1653,143,23722.66,60426.34,Tablet,55+
CMP24391,New Year,Google Ads,West,10-07-2024,11-07-2024,28658,735,21,13572.95,60431.90,Tablet,18-24
CMP16884,Back To School,Google Ads,West,29-05-2024,07-02-2024,91525,2103,83,14466.53,60434.32,Mobile,18-24
CMP27262,Summer Sale,Linkedin,South,26-05-2024,04-06-2024,92906,3802,177,27800.51,60443.76,mobile ,55+
CMP04728,Diwali Blast,Facebook,East,16-04-2024,05-04-2024,190811,8314,870,21145.84,60445.52,Desktop,35-44
CMP21397,Summer Sale,Email,West,15-11-2024,29-11-2024,44990,458,11,24943.53,60447.85,Desktop,18-24
CMP01904,Festive Offer,Instagram,North,27-05-2024,22-06-2024,48583,1438,130,13020.71,60450.18,Tablet,35-44
CMP26167,Black Friday,Google Ads,West,19-12-2024,30-12-2024,232024,5314,410,24218.93,60451.87,Mobile,18-24
CMP17236,New Year,Google Ads,West,23-01-2024,03-02-2024,195923,13935,600,22936.55,60456.17,mobile ,25-34
CMP06983,Black Friday,Linkedin,West,13-12-2024,24-12-2024,70806,2658,441,12203.64,60462.95,mobile ,25-34
CMP27341,Back To School,Facebook,North,04-05-2024,25-04-2024,103055,3444,537,19803.89,60463.13,Tablet,35-44
CMP25743,Black Friday,Facebook,North,10-09-2024,04-11-2024,155062,12234,1556,16674.62,60463.73,Mobile,18-24
CMP05400,New Year,Facebook,North,13-10-2024,18-10-2024,104265,5858,492,28344.53,60474.84,mobile ,25-34
CMP15693,Black Friday,Google Ads,North,26-11-2024,12-04-2024,223409,3159,259,26859.08,60477.96,Mobile,25-34
CMP12365,Diwali Blast,Facebook,West,19-03-2024,10-04-2024,273071,19968,2646,22281.71,60482.50,Unknown,55+
CMP08437,Black Friday,Linkedin,West,02-12-2024,17-02-2024,254497,7430,598,18753.65,60485.59,Unknown,45-54
CMP22730,Diwali Blast,,North,30-04-2024,05-12-2024,148457,6867,834,29652.06,60486.85,Unknown,55+
CMP13662,Back To School,Face Book,South,26-07-2024,09-01-2024,8571,536,75,19626.55,60497.50,Unknown,18-24
CMP01662,Back To School,Instagram,West,29-02-2024,04-06-2024,114450,2402,133,15174.98,60500.61,Tablet,35-44
CMP14180,Back To School,Youtube,North,09-11-2024,17-09-2024,96321,3004,578,28796.43,60503.25,Unknown,45-54
CMP17042,Black Friday,Face Book,East,21-12-2024,01-11-2025,153654,12089,1731,19225.67,60510.25,Desktop,35-44
CMP29879,Festive Offer,Facebook,West,23-07-2024,08-01-2024,150138,3129,379,17458.68,60512.06,Mobile,18-24
CMP03129,New Year,Youtube,North,24-04-2024,20-05-2024,58620,3613,692,26045.88,60512.87,Tablet,35-44
CMP01167,New Year,Instagram,West,03-05-2024,19-03-2024,227129,4995,567,13433.37,60520.32,Unknown,45-54
CMP05057,New Year,Facebook,North,14-11-2024,20-12-2024,179136,5268,597,20263.19,60524.01,Mobile,55+
CMP04925,Diwali Blast,Google Ads,North,09-02-2024,10-07-2024,64949,2584,143,17522.86,60543.83,Tablet,55+
CMP18503,Festive Offer,Facebook,East,06-06-2024,13-06-2024,128042,2390,130,24679.20,60568.15,Mobile,25-34
CMP22659,Summer Sale,Google Ads,North,05-07-2024,05-08-2024,24604,1483,99,24166.68,60572.21,Desktop,55+
CMP22235,Back To School,Google Ads,East,11-09-2024,08-10-2024,13338,981,42,21110.12,60575.95,mobile ,25-34
CMP13555,Summer Sale,Google Ads,South,09-01-2024,10-07-2024,237977,5735,1077,25197.73,60584.10,mobile ,35-44
CMP21110,Diwali Blast,Email,North,04-04-2024,18-04-2024,49898,2841,264,23965.05,60586.82,Mobile,25-34
CMP27323,Summer Sale,Facebook,West,06-06-2024,14-07-2024,119403,7459,969,12463.92,60596.96,Unknown,18-24
CMP19711,Summer Sale,Facebook,North,13-09-2024,10-10-2024,41989,1741,187,19125.83,60599.77,Desktop,55+
CMP15900,Diwali Blast,Facebook,North,05-03-2024,26-03-2024,79309,6260,996,13368.00,60604.48,Tablet,35-44
CMP17100,Back To School,Facebook,East,04-04-2024,15-04-2024,244472,4999,600,13427.97,60611.29,Desktop,35-44
CMP19156,Festive Offer,Google Ads,East,14-10-2024,19-11-2024,127319,8397,1004,14571.95,60626.24,Mobile,35-44
CMP06174,New Year,Google Ads,North,28-02-2024,22-03-2024,21366,996,186,18069.03,60626.38,Desktop,25-34
CMP24621,Diwali Blast,Google Ads,East,09-03-2024,09-12-2024,187582,7760,1463,13833.20,60631.56,Mobile,45-54
CMP25248,Black Friday,Facebook,West,15-03-2024,19-04-2024,85596,1278,88,21154.08,60633.02,Tablet,55+
CMP19626,Black Friday,Linkedin,West,19-04-2024,05-04-2024,293359,3337,456,17151.46,60643.21,Unknown,45-54
CMP06875,Back To School,,West,09-02-2024,09-10-2024,127835,8895,981,15559.37,60646.19,mobile ,35-44
CMP21332,Diwali Blast,Linkedin,East,15-09-2024,03-10-2024,262543,11928,1137,14285.37,60646.73,mobile ,45-54
CMP12519,Black Friday,Google Ads,North,18-10-2024,11-01-2024,84419,2053,118,17260.17,60649.50,Tablet,35-44
CMP29448,New Year,Facebook,North,03-04-2024,04-04-2024,127310,6583,613,17857.37,60652.90,Desktop,25-34
CMP14659,Black Friday,Instagram,North,13-08-2024,30-08-2024,270004,7656,1146,26354.43,60655.97,mobile ,55+
CMP19769,New Year,,North,02-02-2024,03-12-2024,52912,2244,237,27233.70,60662.36,Mobile,18-24
CMP00062,Diwali Blast,Youtube,North,09-11-2024,16-10-2024,70421,3495,371,14932.86,60671.18,Mobile,35-44
CMP08551,Diwali Blast,Youtube,North,16-07-2024,08-05-2024,232145,8853,1726,12900.88,60671.47,Tablet,45-54
CMP08622,Black Friday,Google Ads,South,14-09-2024,21-10-2024,78956,5044,271,13162.67,60674.53,Desktop,25-34
CMP14718,Festive Offer,Youtube,North,28-03-2024,17-04-2024,9299,642,12,27843.84,60681.56,Unknown,18-24
CMP29925,Back To School,,South,26-04-2024,15-05-2024,226807,8983,1102,24125.41,60681.79,Desktop,25-34
CMP23871,Festive Offer,Youtube,North,20-10-2024,28-10-2024,79522,4577,653,25952.70,60682.91,Tablet,25-34
CMP29722,Festive Offer,Linkedin,South,22-01-2024,26-02-2024,20552,1492,39,24582.58,60689.49,Mobile,35-44
CMP28959,Festive Offer,Google Ads,West,04-07-2024,30-07-2024,85293,4366,622,21876.45,60691.71,Desktop,45-54
CMP08287,Festive Offer,Linkedin,West,22-07-2024,24-08-2024,40876,861,97,18357.16,60703.21,Desktop,55+
CMP02868,Festive Offer,Linkedin,North,13-08-2024,22-09-2024,150830,1748,69,13526.60,60704.08,Tablet,25-34
CMP05047,Diwali Blast,Email,North,01-02-2024,14-01-2024,107763,7083,214,23677.55,60706.53,Desktop,45-54
CMP10683,Diwali Blast,Email,West,04-12-2024,19-04-2024,56711,4493,617,26213.14,60707.74,Desktop,55+
CMP20375,Festive Offer,Linkedin,North,15-12-2024,26-12-2024,158553,9468,464,23725.27,60710.74,mobile ,18-24
CMP17066,Festive Offer,Google Ads,North,20-10-2024,26-10-2024,53154,2851,224,21809.10,60711.05,Desktop,18-24
CMP14106,Summer Sale,Google Ads,North,20-06-2024,14-07-2024,70077,1915,70,22300.83,60713.81,Mobile,25-34
CMP08989,Summer Sale,Google Ads,North,03-09-2024,15-03-2024,12474,564,103,20920.44,60714.10,Unknown,35-44
CMP03047,Black Friday,Facebook,West,06-07-2024,19-06-2024,152233,5102,477,22250.91,60720.83,mobile ,35-44
CMP25561,Back To School,Face Book,North,23-08-2024,09-03-2024,293926,21747,3578,27662.49,60721.35,Tablet,18-24
CMP15373,Diwali Blast,Instagram,North,27-06-2024,22-07-2024,39848,2814,384,24032.39,60729.82,Desktop,45-54
CMP08123,Summer Sale,Youtube,West,03-01-2024,09-01-2024,207223,4085,719,15387.82,60734.58,Unknown,55+
CMP18521,New Year,Youtube,South,18-03-2024,14-04-2024,162473,1767,245,26907.00,60737.04,mobile ,55+
CMP11709,New Year,Linkedin,North,20-03-2024,17-04-2024,147584,3954,271,13587.94,60740.95,Tablet,35-44
CMP11902,Black Friday,Google Ads,East,11-08-2024,12-02-2024,68273,3708,598,21482.72,60744.66,Mobile,18-24
CMP07636,Black Friday,Linkedin,North,22-06-2024,23-07-2024,228883,6320,988,22209.47,60744.73,Tablet,55+
CMP20852,Summer Sale,Google Ads,North,07-05-2024,28-05-2024,160761,4404,687,12861.24,60745.05,Mobile,45-54
CMP00862,Black Friday,Face Book,South,29-11-2024,04-12-2024,292008,9067,1350,24379.10,60756.44,Unknown,18-24
CMP17142,Black Friday,Facebook,West,13-12-2024,19-12-2024,61138,2598,406,28228.76,60761.75,Desktop,25-34
CMP13731,Black Friday,Instagram,South,13-12-2024,01-04-2025,220233,8859,1695,29680.90,60764.52,Unknown,25-34
CMP14361,Black Friday,Google Ads,West,05-08-2024,28-05-2024,250621,16733,2573,12573.65,60766.80,Tablet,35-44
CMP02910,Back To School,Email,North,23-11-2024,25-12-2024,268474,2981,588,22659.96,60768.36,Unknown,18-24
CMP14695,Diwali Blast,Facebook,West,15-10-2024,16-11-2024,147062,9568,679,26683.77,60769.08,Desktop,35-44
CMP17679,Festive Offer,Google Ads,South,17-06-2024,07-09-2024,107464,6564,568,28314.69,60769.94,Mobile,18-24
CMP21010,Festive Offer,Linkedin,North,22-05-2024,07-01-2024,77649,2932,525,18288.72,60777.65,Tablet,45-54
CMP19939,Summer Sale,Google Ads,North,08-08-2024,13-08-2024,245786,11038,1383,29317.20,60780.03,Unknown,35-44
CMP29737,Black Friday,Youtube,North,27-10-2024,03-11-2024,249155,11020,1429,23988.39,60781.50,Mobile,55+
CMP17161,Back To School,Face Book,North,22-10-2024,11-03-2024,80701,5930,1100,27370.52,60797.30,Unknown,55+
CMP13028,New Year,Instagram,North,27-12-2024,12-01-2025,18267,1459,121,28166.09,60798.72,Mobile,25-34
CMP05370,Festive Offer,Youtube,West,09-05-2024,14-05-2024,78710,1223,87,17859.85,60803.25,mobile ,25-34
CMP00614,Back To School,Google Ads,West,06-03-2024,14-06-2024,294723,16680,3130,19410.60,60808.22,Unknown,35-44
CMP21262,Back To School,Facebook,North,09-02-2024,20-02-2024,219681,6295,452,15318.10,60811.01,mobile ,35-44
CMP05443,Black Friday,Linkedin,North,29-05-2024,16-06-2024,112663,8831,449,20845.30,60812.94,Unknown,35-44
CMP01318,Festive Offer,Linkedin,North,28-04-2024,06-06-2024,117235,8832,1059,16825.49,60813.84,Mobile,55+
CMP11611,New Year,Google Ads,South,21-02-2024,20-03-2024,252769,20043,3047,29663.45,60815.91,Tablet,18-24
CMP11883,Back To School,Instagram,West,16-03-2024,14-04-2024,228232,2335,199,13188.88,60821.55,Mobile,35-44
CMP12745,Diwali Blast,Google Ads,North,19-07-2024,15-08-2024,96033,3012,320,13473.64,60823.12,Desktop,18-24
CMP03793,Diwali Blast,Facebook,West,24-01-2024,31-01-2024,294336,12904,886,26929.26,60824.88,Unknown,35-44
CMP03539,Diwali Blast,Google Ads,West,13-01-2024,10-02-2024,99387,3206,495,12376.15,60825.77,mobile ,25-34
CMP27567,Diwali Blast,,North,10-08-2024,14-10-2024,135810,2749,378,24254.02,60827.38,mobile ,25-34
CMP25793,Summer Sale,Linkedin,North,17-08-2024,19-09-2024,268419,20303,3371,17845.12,60830.93,mobile ,55+
CMP10639,Summer Sale,,Unknown,11-07-2024,28-07-2024,236392,14692,2838,12210.15,60831.15,Mobile,55+
CMP24224,Black Friday,Instagram,West,07-08-2024,08-01-2024,233569,16648,1699,18853.39,60835.80,Unknown,25-34
CMP07686,Festive Offer,Email,South,16-09-2024,10-09-2024,249564,6247,658,20648.39,60836.70,mobile ,25-34
CMP07695,Back To School,Email,North,12-01-2024,25-01-2024,151194,9555,313,16180.24,60837.39,Desktop,18-24
CMP02383,New Year,Google Ads,North,25-08-2024,30-08-2024,49645,1009,145,15420.46,60838.60,Desktop,18-24
CMP02257,Back To School,Linkedin,Unknown,15-12-2024,23-12-2024,160635,6583,264,24528.30,60844.96,mobile ,35-44
CMP00903,Back To School,Google Ads,North,29-04-2024,15-05-2024,149441,7501,458,12666.86,60847.04,Unknown,18-24
CMP20021,New Year,Email,West,05-05-2024,19-05-2024,137666,10028,316,15370.57,60851.54,Unknown,55+
CMP08570,Back To School,Youtube,East,14-09-2024,27-09-2024,12875,142,12,24194.72,60860.64,Unknown,25-34
CMP11033,New Year,Facebook,North,10-07-2024,27-10-2024,189065,11491,2033,28448.66,60861.84,Unknown,18-24
CMP09008,Festive Offer,,North,05-12-2024,12-11-2024,249032,12931,675,12435.91,60862.42,Unknown,18-24
CMP19502,Summer Sale,Google Ads,South,28-01-2024,26-02-2024,164010,4261,748,16769.17,60866.99,mobile ,18-24
CMP23682,Festive Offer,Youtube,West,30-06-2024,03-08-2024,199208,13794,2199,28555.03,60874.35,mobile ,25-34
CMP02407,Black Friday,Google Ads,West,10-11-2024,20-10-2024,203489,5643,465,24817.29,60877.93,Unknown,25-34
CMP00709,New Year,Google Ads,West,15-09-2024,24-09-2024,238060,5269,698,25977.94,60881.23,Unknown,25-34
CMP04886,Back To School,Facebook,West,01-10-2024,14-02-2024,283796,6257,961,18851.43,60885.17,Tablet,25-34
CMP28606,Summer Sale,Facebook,North,20-02-2024,03-09-2024,283744,16948,835,12880.25,60886.80,mobile ,35-44
CMP24250,Back To School,Linkedin,North,25-02-2024,20-03-2024,184796,2601,78,19043.34,60893.98,mobile ,45-54
CMP08967,Summer Sale,Google Ads,North,29-06-2024,08-05-2024,251309,4611,699,13202.45,60898.28,Tablet,25-34
CMP24030,Back To School,Face Book,South,07-09-2024,16-08-2024,196074,3373,105,18576.57,60904.83,Desktop,18-24
CMP26204,Festive Offer,Facebook,West,19-08-2024,13-09-2024,65675,1885,85,24487.13,60909.18,mobile ,35-44
CMP22389,Black Friday,Face Book,East,02-11-2024,12-05-2024,277935,6069,739,15612.74,60911.40,mobile ,18-24
CMP24805,New Year,Youtube,North,04-10-2024,10-11-2024,225317,12550,2014,14782.69,60913.73,Mobile,25-34
CMP02133,New Year,Google Ads,East,28-07-2024,24-08-2024,152226,2956,233,27026.74,60916.26,mobile ,55+
CMP25972,New Year,Linkedin,Unknown,26-04-2024,21-05-2024,19195,418,61,15776.38,60918.75,Tablet,25-34
CMP17724,Summer Sale,Google Ads,North,21-09-2024,26-09-2024,30888,1070,24,21808.66,60919.57,mobile ,18-24
CMP10466,Festive Offer,Facebook,North,18-12-2024,06-01-2025,295557,4677,399,25765.84,60920.77,mobile ,18-24
CMP29002,Diwali Blast,Google Ads,North,02-11-2024,27-02-2024,275220,5844,974,13708.20,60921.20,Mobile,25-34
CMP16235,Summer Sale,Youtube,North,29-06-2024,29-07-2024,297570,10823,713,18768.40,60922.98,Mobile,18-24
CMP00730,Back To School,,East,27-05-2024,29-06-2024,120119,4391,261,15005.47,60924.43,Tablet,55+
CMP00290,Summer Sale,Instagram,North,21-04-2024,29-05-2024,111801,4655,459,24490.94,60931.84,Mobile,35-44
CMP23064,Festive Offer,Facebook,North,02-10-2024,18-03-2024,133408,3252,279,15722.90,60934.13,Mobile,18-24
CMP07900,New Year,Google Ads,West,23-06-2024,05-07-2024,171793,4410,314,12972.93,60934.50,Tablet,45-54
CMP10797,Back To School,Google Ads,North,21-06-2024,27-07-2024,261543,17843,834,22194.25,60934.86,Mobile,45-54
CMP22252,Back To School,,North,08-11-2024,18-09-2024,107974,3877,451,14422.46,60940.89,Mobile,55+
CMP20190,Black Friday,Instagram,Unknown,28-03-2024,03-05-2024,232546,11038,507,16306.43,60945.46,mobile ,35-44
CMP13531,Diwali Blast,,North,12-04-2024,01-06-2025,90477,3391,270,18048.53,60945.76,Unknown,45-54
CMP27169,Diwali Blast,Linkedin,North,08-03-2024,02-09-2024,128723,9805,1658,29027.14,60948.89,mobile ,35-44
CMP24259,New Year,Email,South,25-05-2024,03-07-2024,196864,11684,2106,22275.95,60954.57,Tablet,25-34
CMP00156,Back To School,Google Ads,South,23-06-2024,18-07-2024,9193,468,12,12677.74,60955.53,Desktop,25-34
CMP11514,Diwali Blast,Google Ads,West,02-04-2024,21-04-2024,156932,4436,840,17575.78,60958.30,Mobile,45-54
CMP08058,Diwali Blast,Facebook,North,04-05-2024,27-05-2024,285226,17214,1073,18711.56,60959.80,Tablet,18-24
CMP03592,Black Friday,Face Book,West,20-07-2024,08-07-2024,124213,5003,395,20578.03,60960.72,mobile ,18-24
CMP14829,Back To School,Instagram,North,14-07-2024,09-08-2024,152199,9917,1621,27620.75,60976.47,Tablet,45-54
CMP29740,Black Friday,Instagram,West,17-11-2024,05-12-2024,45648,600,71,14369.15,60978.61,Tablet,18-24
CMP15631,Black Friday,Instagram,North,08-06-2024,19-06-2024,27671,319,63,18163.64,60981.04,Desktop,35-44
CMP04223,Back To School,Face Book,South,11-11-2024,18-11-2024,91684,2893,127,28088.98,60991.46,Tablet,55+
CMP08728,Summer Sale,Google Ads,East,14-01-2024,02-08-2024,133538,7738,761,23990.22,60995.28,Tablet,18-24
CMP12214,Black Friday,Google Ads,East,26-03-2024,05-03-2024,57270,701,95,18530.36,60997.65,Tablet,18-24
CMP18562,Festive Offer,Youtube,North,29-03-2024,04-04-2024,60839,829,155,13061.16,60998.39,Unknown,35-44
CMP20252,Diwali Blast,Google Ads,Unknown,23-09-2024,08-10-2024,170615,4470,338,27644.75,61004.58,Mobile,55+
CMP05372,Back To School,Youtube,South,03-04-2024,20-03-2024,132671,5447,194,16904.85,61010.09,mobile ,45-54
CMP12188,Festive Offer,Instagram,East,10-09-2024,08-11-2024,139696,8287,1558,22646.88,61010.77,Mobile,18-24
CMP27877,New Year,Facebook,North,01-07-2024,23-07-2024,236176,14592,1861,12802.81,61029.56,Unknown,35-44
CMP15602,Festive Offer,Linkedin,North,20-07-2024,25-08-2024,7442,266,21,15201.28,61030.94,Desktop,55+
CMP21529,Diwali Blast,Google Ads,North,13-07-2024,16-08-2024,236913,11030,453,12357.24,61033.12,Unknown,18-24
CMP19922,Diwali Blast,Facebook,East,23-01-2024,02-01-2024,265507,9054,1270,15656.49,61033.60,Tablet,55+
CMP16638,Back To School,Google Ads,North,22-09-2024,01-11-2024,195676,4891,500,18093.02,61034.04,Mobile,55+
CMP22591,Back To School,Face Book,West,16-02-2024,03-01-2024,9862,400,23,23456.54,61041.95,Unknown,25-34
CMP03874,Festive Offer,Google Ads,West,19-10-2024,11-07-2024,141594,4905,762,18530.56,61045.36,Mobile,18-24
CMP29894,New Year,Google Ads,North,25-03-2024,14-04-2024,274028,13000,1055,13296.35,61045.77,Unknown,18-24
CMP27072,Black Friday,Email,West,29-07-2024,20-08-2024,122845,6232,1229,14542.82,61055.96,mobile ,18-24
CMP22174,Black Friday,Instagram,West,19-04-2024,09-05-2024,47010,631,95,19044.16,61063.11,Unknown,25-34
CMP10933,New Year,,West,30-06-2024,12-07-2024,157296,5647,291,28299.77,61069.20,Tablet,25-34
CMP17570,Summer Sale,Youtube,North,15-10-2024,11-03-2024,150160,6857,181,25701.77,61080.55,Tablet,25-34
CMP17415,Back To School,Facebook,West,27-08-2024,28-09-2024,180912,7857,899,22850.25,61081.02,Unknown,18-24
CMP16879,Back To School,Google Ads,South,28-12-2024,01-02-2025,40730,499,26,15116.61,61091.00,Mobile,18-24
CMP12763,Festive Offer,Facebook,West,02-12-2024,03-10-2024,190455,11273,1457,18555.37,61091.57,Mobile,45-54
CMP08757,Festive Offer,Google Ads,West,20-04-2024,27-04-2024,75753,1575,157,18691.61,61094.15,Desktop,35-44
CMP02753,Festive Offer,Google Ads,North,19-11-2024,12-10-2024,50332,2790,436,15521.21,61094.56,Unknown,18-24
CMP20078,Summer Sale,Facebook,North,21-06-2024,14-07-2024,60885,3826,362,22867.49,61097.55,Unknown,35-44
CMP21517,Diwali Blast,Face Book,South,20-02-2024,27-03-2024,289579,9986,385,29875.34,61098.10,mobile ,18-24
CMP27007,New Year,Face Book,West,20-12-2024,15-01-2025,69338,4110,274,20553.54,61101.13,mobile ,45-54
CMP21631,Black Friday,Instagram,North,15-04-2024,21-05-2024,43910,2237,247,13189.16,61106.09,Desktop,45-54
CMP23068,Diwali Blast,Facebook,North,10-12-2024,28-10-2024,140109,5754,727,17628.22,61107.61,Desktop,25-34
CMP08585,Back To School,Linkedin,North,21-06-2024,07-11-2024,282160,5343,858,25925.29,61112.06,mobile ,25-34
CMP27384,Festive Offer,Instagram,North,25-09-2024,15-10-2024,255623,7355,450,23005.23,61119.09,Mobile,45-54
CMP20104,Summer Sale,Facebook,East,06-11-2024,19-06-2024,57787,4180,772,18109.86,61125.93,Desktop,18-24
CMP26987,New Year,Linkedin,South,02-05-2024,11-06-2024,213589,16067,825,13213.38,61129.76,mobile ,55+
CMP08830,Back To School,Linkedin,East,11-12-2024,19-12-2024,63276,2647,350,24716.78,61132.65,Mobile,25-34
CMP15607,Festive Offer,Google Ads,North,17-04-2024,24-04-2024,19402,779,56,26252.94,61134.02,mobile ,18-24
CMP01817,Diwali Blast,Google Ads,North,30-07-2024,08-07-2024,203957,6211,1176,20483.72,61137.08,Desktop,18-24
CMP04300,Back To School,Instagram,South,14-04-2024,19-04-2024,103298,5102,726,13128.72,61138.12,Tablet,18-24
CMP15393,Festive Offer,Linkedin,West,29-02-2024,03-07-2024,199316,3452,315,18705.88,61138.77,mobile ,18-24
CMP15768,New Year,Instagram,West,17-03-2024,04-11-2024,31946,535,62,20782.31,61148.71,Tablet,55+
CMP07361,Festive Offer,Face Book,North,04-08-2024,27-08-2024,201753,11251,365,13789.00,61153.56,Unknown,45-54
CMP20446,Summer Sale,Face Book,North,19-06-2024,21-07-2024,255982,16185,351,16387.38,61156.42,Mobile,55+
CMP19147,Back To School,Linkedin,North,14-09-2024,22-09-2024,270313,4221,733,23621.00,61156.60,Tablet,55+
CMP02045,New Year,Email,South,16-03-2024,22-03-2024,33506,2661,128,13913.56,61159.71,Desktop,25-34
CMP16991,Black Friday,Google Ads,East,15-02-2024,21-02-2024,179790,12192,1422,19323.50,61169.60,Unknown,35-44
CMP02030,Diwali Blast,Google Ads,West,25-08-2024,03-09-2024,120567,1971,210,19730.88,61177.98,Unknown,55+
